cell_id,cell_type,CEACAM5,CST1
cell_776,CD8+ Cytotoxic T Cells,0.14576773362823903,0.9460413463036145
cell_777,CD8+ Cytotoxic T Cells,0.18829816670045144,0.7986491324558717
cell_778,CD8+ Cytotoxic T Cells,0.09746270982975515,0.7863262621002497
cell_779,CD8+ Cytotoxic T Cells,0.06638274133320281,1.6036619074206437
cell_780,CD8+ Cytotoxic T Cells,0.11485290726936373,1.2804637919256976
cell_781,CD8+ Cytotoxic T Cells,0.13218365092745504,1.2465366682430168
cell_782,CD8+ Cytotoxic T Cells,0.1323733978858002,1.5222093722158545
cell_783,CD8+ Cytotoxic T Cells,0.07131090379684618,0.7316182452128663
cell_784,CD8+ Cytotoxic T Cells,0.10081836882652472,1.311295913975613
cell_785,CD8+ Cytotoxic T Cells,0.08045861780286202,1.8686974253134303
cell_786,CD8+ Cytotoxic T Cells,0.004914835484403347,1.7147927695005933
cell_787,CD8+ Cytotoxic T Cells,0.16597234018739068,1.0755089242833715
cell_788,CD8+ Cytotoxic T Cells,0.11723872776004805,1.1468659682999118
cell_789,CD8+ Cytotoxic T Cells,0.10771689886401711,1.725397963548551
cell_790,CD8+ Cytotoxic T Cells,0.1745372469042299,1.8742293380761006
cell_791,CD8+ Cytotoxic T Cells,0.14206765998195342,0.7172669297410598
cell_792,CD8+ Cytotoxic T Cells,0.13238152887782792,1.383095351248809
cell_793,CD8+ Cytotoxic T Cells,0.05548763118303548,1.3604076134393344
cell_794,CD8+ Cytotoxic T Cells,0.14396346983134337,0.9014532141226642
cell_795,CD8+ Cytotoxic T Cells,0.183469891081894,1.2550895441651155
cell_796,CD8+ Cytotoxic T Cells,0.09772242497910628,1.7760135985818335
cell_797,CD8+ Cytotoxic T Cells,0.09511529742581912,0.992196370389098
cell_798,CD8+ Cytotoxic T Cells,0.11807362574477442,1.24602851980881
cell_799,CD8+ Cytotoxic T Cells,0.04056991294787052,1.560698990487438
cell_800,Endothelial Cells,0.039939603010524787,0.1022652909171161
cell_801,Endothelial Cells,0.08598502161103386,0.01094213383661793
cell_802,Endothelial Cells,0.1296111744194381,0.2524579262254007
cell_803,Endothelial Cells,0.14005755011501997,0.135180568228794
cell_804,Endothelial Cells,0.050987649251034356,0.145377295773
cell_805,Endothelial Cells,0.1077050561681858,0.07179216048385116
cell_806,Endothelial Cells,0.09410907124753247,0.18387152390186895
cell_807,Endothelial Cells,0.1411623999626507,0.1530798626746649
cell_808,Endothelial Cells,0.07799576796693812,0.02853475228980006
cell_809,Endothelial Cells,0.06614726145427395,0.1560946283810094
cell_810,Endothelial Cells,0.0,0.10118255779363275
cell_811,Endothelial Cells,0.0,0.11493167904546221
cell_812,Endothelial Cells,0.06323858505224966,0.07470955807604632
cell_813,Endothelial Cells,0.0,0.11448034652722719
cell_814,Endothelial Cells,0.09215177520452855,0.10770148215175289
cell_815,Endothelial Cells,0.08730601821285743,0.10247953043888301
cell_816,Endothelial Cells,0.12304020466465335,0.132390460053951
cell_817,Endothelial Cells,0.009849602179621653,0.14743174007843748
cell_818,Endothelial Cells,0.17862431227128356,0.09568718708474629
cell_819,Endothelial Cells,0.08882440995779532,0.1096786383540717
cell_820,Endothelial Cells,0.11549953523583421,0.10399329009939219
cell_821,Endothelial Cells,0.2240020086967394,0.1408861472732599
cell_822,Endothelial Cells,0.06354762446359265,0.13880808505895367
cell_823,Endothelial Cells,0.12660054742942087,0.09848566649872117
cell_824,Endothelial Cells,0.048541193020205264,0.08820397523791361
cell_825,Endothelial Cells,0.09111390876483898,0.13197632104941598
cell_826,Endothelial Cells,0.03215494821475169,0.14684709691927045
cell_827,Endothelial Cells,0.09163364357838841,0.1748967957559558
cell_828,Endothelial Cells,0.10621485644020018,0.05937252245854874
cell_829,Endothelial Cells,0.08740368111759819,0.05659678434307503
cell_830,Endothelial Cells,0.22362668155334603,0.07834812893235692
cell_831,Endothelial Cells,0.029462758721894234,0.1339200968143594
cell_832,Endothelial Cells,0.09929227291689442,0.07876633247099349
cell_833,Endothelial Cells,0.19949893152765766,0.0657287712609816
cell_834,Endothelial Cells,0.18817803645333225,0.13784713324083506
cell_835,Endothelial Cells,0.11701866843822868,0.1668759630801514
cell_836,Endothelial Cells,0.045367514679107684,0.033812672360392336
cell_837,Endothelial Cells,0.1274774804901607,0.049177872633377556
cell_838,Endothelial Cells,0.11652607971516021,0.09256304508847565
cell_839,Endothelial Cells,0.0541729964474454,0.018397969656820636
cell_840,Endothelial Cells,0.07181023874918589,0.12296873153354007
cell_841,Endothelial Cells,0.08679706222404761,0.09453880908472982
cell_842,Endothelial Cells,0.1359660123711388,0.050393142214755354
cell_843,Endothelial Cells,0.20702610182865372,0.09196906507722209
cell_844,Endothelial Cells,0.06462264578795697,0.07885728757585277
cell_845,Endothelial Cells,0.053585796575806005,0.17882711966636433
cell_846,Endothelial Cells,0.12828952603948016,0.23994245455137833
cell_847,Endothelial Cells,0.07950621788317379,0.12112191667351792
cell_848,Endothelial Cells,0.08082526047711092,0.14504409611188873
cell_849,Endothelial Cells,0.0634650919614349,0.1078606355393211
cell_850,Endothelial Cells,0.16727109040285795,0.10603208302049899
cell_851,Endothelial Cells,0.19697556798252086,0.17335660264111838
cell_852,Endothelial Cells,0.07491403727868558,0.13730404861326376
cell_853,Endothelial Cells,0.10514074925484053,0.1884794619684083
cell_854,Endothelial Cells,0.04958504896559344,0.1365619068019256
cell_855,Endothelial Cells,0.09809667166935991,0.07727568124982284
cell_856,Endothelial Cells,0.0362205826477774,0.14376603705068922
cell_857,Endothelial Cells,0.0,0.06796963054999972
cell_858,Endothelial Cells,0.1226610900120187,0.1389814622488468
cell_859,Endothelial Cells,0.06245673807196042,0.07454223964909772
cell_860,Endothelial Cells,0.12302474916867481,0.1581499565489743
cell_861,Endothelial Cells,0.15743259993350417,0.11272540571514586
cell_862,Endothelial Cells,0.014618426474930524,0.06879905707110111
cell_863,Endothelial Cells,0.014250376822730271,0.17217422923854814
cell_864,Endothelial Cells,0.12559547061930787,0.09090574607831385
cell_865,Endothelial Cells,0.05748820828465073,0.09472749904890446
cell_866,Endothelial Cells,0.12586265813659342,0.13423257279456202
cell_867,Endothelial Cells,0.01303319235181749,0.1400842022160304
cell_868,Endothelial Cells,0.09643586055128096,0.0987380000659241
cell_869,Endothelial Cells,0.1522679207868652,0.05111946778880282
cell_870,Endothelial Cells,0.16627126875048087,0.04806358700881073
cell_871,Endothelial Cells,0.13427836949757058,0.12607535034173126
cell_872,Endothelial Cells,0.03165310623418638,0.10633973213802268
cell_873,Endothelial Cells,0.1567563867972036,0.0537625924376923
cell_874,Endothelial Cells,0.11564668781584983,0.12019625847017364
cell_875,Endothelial Cells,0.12044714371712331,0.07368970365675341
cell_876,Endothelial Cells,0.10254170829308383,0.06215414492314035
cell_877,Endothelial Cells,0.09895572585101174,0.11086610492034531
cell_878,Endothelial Cells,0.11555261651481565,0.06823374624581759
cell_879,Endothelial Cells,0.1049787537293484,0.045118554216238616
cell_880,Endothelial Cells,0.10250888066428551,0.1160300303568539
cell_881,Endothelial Cells,0.14438586747670681,0.006233346433283483
cell_882,Endothelial Cells,0.15101717852691157,0.1752768782166138
cell_883,Endothelial Cells,0.026179338558574863,0.08307542930128341
cell_884,Endothelial Cells,0.13645916551982298,0.25411003467212995
cell_885,Endothelial Cells,0.07456848977214302,0.1250379727473629
cell_886,Endothelial Cells,0.11866886015403424,0.14527240898927501
cell_887,Endothelial Cells,0.11846635986449783,0.11532191933428088
cell_888,Endothelial Cells,0.10228548105112029,0.07229903878325004
cell_889,Endothelial Cells,0.09068090253165983,0.08465219508603895
cell_890,Endothelial Cells,0.15574361215148413,0.02766443368976962
cell_891,Endothelial Cells,0.14253887929730952,0.06250155991909233
cell_892,Endothelial Cells,0.05987125049332218,0.08175790753578097
cell_893,Endothelial Cells,0.13965311683500464,0.06124259229578708
cell_894,Endothelial Cells,0.21558291520839956,0.1635713734806712
cell_895,Endothelial Cells,0.05498881477942282,0.12782542642770145
cell_896,Endothelial Cells,0.1437306841325698,0.03333856433173517
cell_897,Endothelial Cells,0.1634277933076961,0.16830232345294732
cell_898,Endothelial Cells,0.14332974959589698,0.10334703471243975
cell_899,Endothelial Cells,0.16752608419322448,0.12097852583020373
cell_900,Normal Pancreas,0.027726615272475386,0.09546938561378251
cell_901,Normal Pancreas,0.1307398410006218,0.16532556178162947
cell_902,Normal Pancreas,0.12723397788494295,0.18705067506485726
cell_903,Normal Pancreas,0.11246955954286583,0.18228358110374204
cell_904,Normal Pancreas,0.09540983488259383,0.07539023419501521
cell_905,Normal Pancreas,0.1275927378619554,0.18065006699963876
cell_906,Normal Pancreas,0.10216033402068297,0.08584335848956699
cell_907,Normal Pancreas,0.1732185199209004,0.059494090808235076
cell_908,Normal Pancreas,0.16621962833306853,0.05299740835171404
cell_909,Normal Pancreas,0.063477625305095,0.0887134374406771
cell_910,Normal Pancreas,0.02104258510544259,0.10853313333596264
cell_911,Normal Pancreas,0.015563505258048317,0.12093295656814965
cell_912,Normal Pancreas,0.13107653267672717,0.07163634278620663
cell_913,Normal Pancreas,0.11183392416524313,0.025959978729875634
cell_914,Normal Pancreas,0.0,0.09843612730850679
cell_915,Normal Pancreas,0.1311572225474119,0.05950242350039248
cell_916,Normal Pancreas,0.09286458080430858,0.16275720552928769
cell_917,Normal Pancreas,0.19750603458008775,0.1466654364574529
cell_918,Normal Pancreas,0.022797839037471703,0.07460807768618381
cell_919,Normal Pancreas,0.08480128879844795,0.07679597451280697
cell_920,Normal Pancreas,0.06152005246869105,0.11228850005460288
cell_921,Normal Pancreas,0.13142379134823073,0.07982751603653837
cell_922,Normal Pancreas,0.15078410012234103,0.042125008333250086
cell_923,Normal Pancreas,0.08817724428011779,0.13817444258921677
cell_924,Normal Pancreas,0.11363461000219478,0.10163575854228851
cell_925,Normal Pancreas,0.09102906566509439,0.0267115515770613
cell_926,Normal Pancreas,0.00909241137817599,0.08599731893257942
cell_927,Normal Pancreas,0.07626287977378474,0.0936546235531662
cell_928,Normal Pancreas,0.14012888851206998,0.15280433241784233
cell_929,Normal Pancreas,0.11942022729587286,0.13667489318220835
cell_930,Normal Pancreas,0.12830741161063122,0.11937507288786119
cell_931,Normal Pancreas,0.09380154770444521,0.0
cell_932,Normal Pancreas,0.1007571709644784,0.11399149763097587
cell_933,Normal Pancreas,0.13877833721211,0.09555785921885723
cell_934,Normal Pancreas,0.04057197534706676,0.1715761028813412
cell_935,Normal Pancreas,0.149012761525283,0.08269564530824176
cell_936,Normal Pancreas,0.05165483658398531,0.10344668137452395
cell_937,Normal Pancreas,0.0,0.04622126194368209
cell_938,Normal Pancreas,0.10672810464885107,0.06411064181989722
cell_939,Normal Pancreas,0.12926754887043862,0.10096740668735996
cell_940,Normal Pancreas,0.02386223567773963,0.012222005396652814
cell_941,Normal Pancreas,0.216746936476977,0.07660577863777095
cell_942,Normal Pancreas,0.10160871017559865,0.11583512114461297
cell_943,Normal Pancreas,0.11327548288746192,0.13904087258202627
cell_944,Normal Pancreas,0.054063179867776937,0.0333791597763372
cell_945,Normal Pancreas,0.10613072358475403,0.09418010951570835
cell_946,Normal Pancreas,0.04901820550532308,0.17056536255334367
cell_947,Normal Pancreas,0.06077128606944342,0.13953978161639846
cell_948,Normal Pancreas,0.11558080210189431,0.10471655499594547
cell_949,Normal Pancreas,0.18839766650203155,0.2030439779850369
cell_950,Normal Pancreas,0.11216365476905608,0.10416983615685632
cell_951,Normal Pancreas,0.09152558125724801,0.10853068131360105
cell_952,Normal Pancreas,0.08801224719316707,0.012077876715449399
cell_953,Normal Pancreas,0.04135577264318753,0.1477859719864794
cell_954,Normal Pancreas,0.0940969000031766,0.07883295474544505
cell_955,Normal Pancreas,0.04970453291100929,0.16356075330039183
cell_956,Normal Pancreas,0.04418788957899664,0.08800375040295567
cell_957,Normal Pancreas,0.0878227824579469,0.13718297553365186
cell_958,Normal Pancreas,0.07622753727925712,0.06774560142345745
cell_959,Normal Pancreas,0.12295900705771266,0.02225647303777961
cell_960,Normal Pancreas,0.1257490371138899,0.014666417304994073
cell_961,Normal Pancreas,0.09156189634121614,0.14143154294783022
cell_962,Normal Pancreas,0.06962018586069736,0.08075503955555104
cell_963,Normal Pancreas,0.13754151255847646,0.10763962971740663
cell_964,Normal Pancreas,0.0672174948000842,0.10247826196574619
cell_965,Normal Pancreas,0.1848497035146889,0.13268405526679616
cell_966,Normal Pancreas,0.11149911298709425,0.11229891965798512
cell_967,Normal Pancreas,0.05759884275796229,0.13623909483377925
cell_968,Normal Pancreas,0.06195228907428461,0.15821772377006252
cell_969,Normal Pancreas,0.09474459715479709,0.1286174150856272
cell_970,Normal Pancreas,0.06003451785231257,0.12252205251760263
cell_971,Normal Pancreas,0.07957546876639299,0.08038593989340331
cell_972,Normal Pancreas,0.13050867262945887,0.09816623106975911
cell_973,Normal Pancreas,0.08561308507555566,0.10855249378596851
cell_974,Normal Pancreas,0.0,0.16863664722289767
cell_975,Normal Pancreas,0.09808087454466598,0.13669053083091645
cell_976,Normal Pancreas,0.030880071783435527,0.08036591836732179
cell_977,Normal Pancreas,0.17071825034391297,0.11007229891097008
cell_978,Normal Pancreas,0.13242440980654005,0.11657768427096568
cell_979,Normal Pancreas,0.18459307535315628,0.1091001953331333
cell_980,Normal Pancreas,0.059440294657384644,0.10671118291207654
cell_981,Normal Pancreas,0.02112913539017729,0.13341708636171212
cell_982,Normal Pancreas,0.029735776772139913,0.021846645481589835
cell_983,Normal Pancreas,0.06453306609062678,0.15687520301176364
cell_984,Normal Pancreas,0.14565392481570474,0.10602980591840482
cell_985,Normal Pancreas,0.18135333979530863,0.013662658273555485
cell_986,Normal Pancreas,0.10654084912455002,0.04056278734478405
cell_987,Normal Pancreas,0.0005188455633450828,0.04899771655013055
cell_988,Normal Pancreas,0.016075081384002245,0.0
cell_989,Normal Pancreas,0.13961257201106664,0.11096151259366362
cell_990,Normal Pancreas,0.15612766361112906,0.1036666086894982
cell_991,Normal Pancreas,0.11887799472079262,0.11124905648586779
cell_992,Normal Pancreas,0.10620664403597017,0.09083694250934739
cell_993,Normal Pancreas,0.06982240199405716,0.032562832849482096
cell_994,Normal Pancreas,0.10334891757503699,0.13605157230380446
cell_995,Normal Pancreas,0.0630783625171275,0.03077994840031889
cell_996,Normal Pancreas,0.048041737040543965,0.16874732339843607
cell_997,Normal Pancreas,0.09898908114478408,0.10085738411047611
cell_998,Normal Pancreas,0.14477091379972126,0.13025013584907708
cell_999,Normal Pancreas,0.053531569203716364,0.2237458795748302
